Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Bilingual,Highest education level completed,Literacy difficulties,Colourblindness,Hobbies - categories,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
65149d902fdae1acb613b258,6509ad3e10014974dfe2f77c,APPROVED,2023-09-27T21:24:37.306000Z,2023-09-27T21:33:44.564000Z,2023-10-02T16:46:53.936000Z,2023-09-27T21:33:45.678000Z,548.0,CE2K9TTL,198,English,none just my native langauge,,,"Yes, I'm colourblind","Economics, Video Games, Sports",37,Male,White,Canada,Canada,Canada,English,No,Full-Time,Not Applicable
6514a05a03eaf7efcbdec67b,5b9b7d4608c0fc0001472a30,APPROVED,2023-09-27T21:36:29.748000Z,2023-09-27T21:43:54.514000Z,2023-10-02T16:46:54.104000Z,2023-09-27T21:44:22.077000Z,445.0,CE2K9TTL,555,English,none just my native langauge,,,"Yes, I'm colourblind","Politics, Sports, Music",53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6514a3e5c6110ad65a14924c,573116d21efe74000e308d26,APPROVED,2023-09-27T21:51:36.941000Z,2023-09-27T21:56:00.896000Z,2023-10-02T16:46:54.266000Z,2023-09-27T21:56:02.868000Z,264.0,CE2K9TTL,469,English,none just my native langauge,,,"Yes, I'm colourblind","Psychology, Music, Entrepreneurship",33,Male,White,Canada,Canada,Canada,English,No,Full-Time,Not Applicable
6514a4215846cccb639277aa,615dd79ed16dba94e3f7b2ef,APPROVED,2023-09-27T21:52:37.690000Z,2023-09-27T21:58:32.255000Z,2023-10-02T16:46:54.419000Z,2023-09-27T21:58:33.026000Z,355.0,CE2K9TTL,2736,English,none just my native langauge,,,"Yes, I'm colourblind","Economics, Science, Video Games",31,Male,White,United States,United States,United States,English,Yes,Full-Time,Not Applicable
6514a5fcf285e64010f40bcf,63d3ff7455fe68b811ef6b57,APPROVED,2023-09-27T22:00:30.967000Z,2023-09-27T22:04:43.001000Z,2023-10-02T16:46:54.601000Z,2023-09-27T22:06:35.699000Z,253.0,CE2K9TTL,1064,English,none just my native langauge,,,"Yes, I'm colourblind","Music, Video Games, Travelling",19,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking),Not Applicable
6514a757d6ff4e7b9ccec10f,5dec6a96da522335df62a1b5,APPROVED,2023-09-27T22:06:24.490000Z,2023-09-27T22:16:54.038000Z,2023-10-02T16:46:54.764000Z,2023-09-27T22:16:54.819000Z,630.0,CE2K9TTL,977,English,none just my native langauge,,,"Yes, I'm colourblind","Video Games, Art, Music",31,Male,White,Canada,Canada,Canada,English,No,Full-Time,Not Applicable
6514a78dee27710a1dd74500,6293c7cef1af3c7badc3e25b,APPROVED,2023-09-27T22:07:12.771000Z,2023-09-27T22:11:11.656000Z,2023-10-02T16:46:54.927000Z,2023-09-27T22:11:12.424000Z,239.0,CE2K9TTL,743,English,none just my native langauge,,,"Yes, I'm colourblind","Video Games, Sociology, Mathematics",30,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
6514a902e0c6346040be4c5b,6401a92fa70fe5c6eebb1aec,APPROVED,2023-09-27T22:13:24.450000Z,2023-09-27T22:16:55.533000Z,2023-10-02T16:46:55.092000Z,2023-09-27T22:16:56.325000Z,212.0,CE2K9TTL,688,DATA_EXPIRED,DATA_EXPIRED,,,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6514aa06bdaebb65b8b265f1,6344febaa4f84c624010aa31,APPROVED,2023-09-27T22:24:27.133000Z,2023-09-27T22:58:21.266000Z,2023-10-02T16:46:55.293000Z,2023-09-27T22:58:24.308000Z,2035.0,CE2K9TTL,2468,"Spanish, English",native language + one other language,,,"Yes, I'm colourblind","Sports, Music, Video Games",25,Male,Other,United States,United States,United States,English,Yes,Full-Time,Not Applicable
6514aa5ca9a7da0c7d08559b,63d1679775944f49f3af5290,APPROVED,2023-09-27T22:19:54.110000Z,2023-09-27T22:22:24.106000Z,2023-10-02T16:46:55.522000Z,2023-09-27T22:22:25.507000Z,150.0,C83SZB70,1547,English,none just my native langauge,,,"Yes, I'm colourblind","Politics, Economics, Sports",48,Male,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
6514aa812d1bf89210c56275,62c3b1a4336684ef3487547e,APPROVED,2023-09-27T22:19:48.301000Z,2023-09-27T22:23:47.200000Z,2023-10-02T16:46:55.675000Z,2023-09-27T22:23:48.683000Z,239.0,CE2K9TTL,2342,English,none just my native langauge,,,"Yes, I'm colourblind","Sports, Travelling",29,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
6514ab2535cf4938a0a067ed,6413f13b9b3129923f190e1e,APPROVED,2023-09-27T22:22:34.882000Z,2023-09-27T22:28:52.557000Z,2023-10-02T16:46:55.913000Z,2023-09-27T22:28:53.348000Z,378.0,CE2K9TTL,1654,English,none just my native langauge,,,"Yes, I'm colourblind","Entrepreneurship, Politics, Science",42,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6514ab917069109a0e9a6fbc,6409085e3b56647bcd71fdc3,APPROVED,2023-09-27T22:24:21.855000Z,2023-09-27T22:35:19.402000Z,2023-10-02T16:46:56.080000Z,2023-09-27T22:35:20.200000Z,658.0,CE2K9TTL,1443,DATA_EXPIRED,DATA_EXPIRED,,,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6514abb51193eec8a4a2b2a6,63d9c4ea4b5efb771f895e11,APPROVED,2023-09-27T22:24:56.362000Z,2023-09-27T22:31:11.806000Z,2023-10-02T16:46:56.256000Z,2023-09-27T22:31:13.941000Z,376.0,CE2K9TTL,1236,English,none just my native langauge,,,"Yes, I'm colourblind","Science, Travelling, Politics",52,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
6514ac2b21cac9dbd8c56272,64457bc906c125cebd4bf66b,APPROVED,2023-09-27T22:26:54.967000Z,2023-09-27T22:32:41.571000Z,2023-10-02T16:46:56.423000Z,2023-09-27T22:32:42.360000Z,347.0,CE2K9TTL,706,English,none just my native langauge,,,"Yes, I'm colourblind","Travelling, Literature, Music",75,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
6514ac977a17f258dc1db372,6441c37f5666c66e67eba833,APPROVED,2023-09-27T22:28:42.153000Z,2023-09-27T22:40:14.138000Z,2023-10-02T16:46:56.575000Z,2023-09-27T22:40:14.961000Z,692.0,CE2K9TTL,2204,English,native language + one other language,,,"Yes, I'm colourblind",Science,26,Male,Black,United States,United States,United States,English,No,Full-Time,Not Applicable
6514ae01160b70029f1db347,6474a86474b12fd778ae530f,APPROVED,2023-09-27T22:34:50.521000Z,2023-09-27T22:42:48.630000Z,2023-10-02T16:46:56.776000Z,2023-09-27T22:42:53.363000Z,479.0,CE2K9TTL,2719,English,none just my native langauge,,,"Yes, I'm colourblind","Health & Fitness, Music, Science",68,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
6514ae8aa1a8dc97ac0c83c3,5d7336e98176400015e87da9,APPROVED,2023-09-27T22:37:02.824000Z,2023-09-27T22:43:56.194000Z,2023-10-02T16:46:56.914000Z,2023-09-27T22:43:57.375000Z,414.0,CE2K9TTL,667,English,none just my native langauge,,,"Yes, I'm colourblind","Economics, Health & Fitness, Psychology",26,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6514b2ecd3c9e4258e394174,5e9ce0a46976671ceda6082a,APPROVED,2023-09-27T22:55:47.049000Z,2023-09-27T23:02:54.395000Z,2023-10-02T16:46:57.118000Z,2023-09-27T23:02:57.844000Z,428.0,CE2K9TTL,3700,English,none just my native langauge,,,"Yes, I'm colourblind","Video Games, Economics, Politics",40,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time,Not Applicable
6514b846e7a222e47ecec0e2,647c63a4b86409f3df84337b,APPROVED,2023-09-27T23:18:36.038000Z,2023-09-27T23:25:38.765000Z,2023-10-02T16:46:57.302000Z,2023-09-27T23:25:40.184000Z,423.0,CE2K9TTL,356,English,none just my native langauge,,,"Yes, I'm colourblind","Sports, Travelling, Music",57,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6514b97c475efc699ca38189,6288200662bdd110ddecad7a,APPROVED,2023-09-27T23:23:42.723000Z,2023-09-27T23:30:36.459000Z,2023-10-02T16:46:57.508000Z,2023-09-27T23:30:37.729000Z,414.0,CE2K9TTL,4243,English,none just my native langauge,,,"Yes, I'm colourblind","Literature, Video Games, Psychology",35,Male,Asian,Korea,United States,United States,English,No,Full-Time,Not Applicable
6514b9fbde8f9a7db3bbda56,6400d8fbeba2f9f8eb604b9a,APPROVED,2023-09-27T23:25:49.870000Z,2023-09-27T23:30:05.615000Z,2023-10-02T16:46:57.721000Z,2023-09-27T23:30:06.403000Z,256.0,CE2K9TTL,3250,English,none just my native langauge,,,"Yes, I'm colourblind","Video Games, Music, Mathematics",40,Male,Asian,United States,United States,United States,English,Yes,Full-Time,Not Applicable
6514be57265a0ca4417fe0aa,60f43c3a0fd9723feba1af38,APPROVED,2023-09-27T23:44:28.524000Z,2023-09-27T23:52:39.189000Z,2023-10-02T16:46:57.914000Z,2023-09-27T23:52:40.689000Z,491.0,CE2K9TTL,7126,"French, English",native language + one other language,,,"Yes, I'm colourblind","Health & Fitness, Travelling, Politics",53,Male,White,France,United States,United States,English,DATA_EXPIRED,Full-Time,Not Applicable
6514bfd55d7b4525eaed913c,5cf58c09370a0800017d209d,APPROVED,2023-09-27T23:50:48.117000Z,2023-09-27T23:58:17.358000Z,2023-10-02T16:46:58.098000Z,2023-09-27T23:58:18.056000Z,450.0,CE2K9TTL,660,English,none just my native langauge,,,"Yes, I'm colourblind","Entrepreneurship, Psychology, Philosophy",26,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,Not Applicable
6514c128daf32878f050fae2,5d0c1a934eb063000140ad67,APPROVED,2023-09-27T23:56:24.272000Z,2023-09-28T00:06:33.670000Z,2023-10-02T16:46:58.298000Z,2023-09-28T00:14:07.101000Z,610.0,CE2K9TTL,447,English,none just my native langauge,,,"Yes, I'm colourblind","Travelling, Video Games, Sports",46,Male,White,Canada,Canada,Canada,English,No,Full-Time,Not Applicable
6514c50da3769501a01e5dda,63d1453d6642f3be4e140681,APPROVED,2023-09-28T00:13:04.812000Z,2023-09-28T00:17:17.099000Z,2023-10-02T16:46:58.505000Z,2023-09-28T00:17:17.931000Z,253.0,CE2K9TTL,312,"English, Hindi, Nepali",native language + two other languages,,,"Yes, I'm colourblind","Music, Science, Sports",19,Male,Asian,United States,United States,United States,English,Yes,Part-Time,Not Applicable
6514c8005ddde4001bf648a0,601b28841ca7bb2f8edaa293,APPROVED,2023-09-28T00:26:25.199000Z,2023-09-28T00:33:24.023000Z,2023-10-02T16:46:58.688000Z,2023-09-28T00:33:24.714000Z,419.0,CE2K9TTL,3109,English,none just my native langauge,,,"Yes, I'm colourblind","Music, Video Games, Health & Fitness",32,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
