Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Colourblindness,Hobbies - categories,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6276ff9e137deb1f39f37a3e,5f1669cf3136a01c1bdac33a,APPROVED,Not Applicable,2022-05-07T23:24:16.889000Z,2022-05-07T23:40:05.031000Z,2022-05-09T15:27:27.062000Z,,949.0,175F631D,343,"Spanish, English","Yes, I'm colourblind","Video Games, Politics, Art",23,Male,Mixed,Chile,Chile,Chile,Spanish,DATA_EXPIRED,DATA_EXPIRED
6276ffbaaf12d863b6b674ab,603f82cb2fafec01e1d6470a,APPROVED,Not Applicable,2022-05-07T23:24:45.757000Z,2022-05-07T23:39:23.731000Z,2022-05-09T15:27:27.218000Z,,878.0,175F631D,809,English,"Yes, I'm colourblind","Health & Fitness, Travelling, Psychology",59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6277003fa96465c0f9b2c0cc,5b339152afe1d00001c6c509,RETURNED,Not Applicable,2022-05-07T23:32:57.981000Z,,,,,,617,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6277007f484e409e616d32d5,5d66849f0e3ff20016f36599,APPROVED,Not Applicable,2022-05-07T23:27:59.182000Z,2022-05-07T23:38:46.434000Z,2022-05-09T15:27:27.469000Z,,648.0,175F631D,449,"Spanish, English","Yes, I'm colourblind","Literature, Video Games, Philosophy",32,Male,White,Spain,Spain,Spain,Spanish,Yes,Unemployed (and job seeking)
627705ed77b836f798b6af71,606902f6e4f5453b7c5ad1bf,APPROVED,Not Applicable,2022-05-07T23:51:09.803000Z,2022-05-08T00:19:40.207000Z,2022-05-09T15:27:27.728000Z,,1711.0,175F631D,168,"Portuguese, English","Yes, I'm colourblind","Art, Mathematics, Music",22,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Part-Time
6277062c4ed3fc418c8f2dc3,5bb5ddb068558a000125ab50,APPROVED,Not Applicable,2022-05-07T23:52:14.781000Z,2022-05-08T00:07:15.396000Z,2022-05-09T15:27:27.885000Z,,901.0,175F631D,1365,English,"Yes, I'm colourblind","Travelling, Video Games, Literature",35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
6277066f2fe375bea91d86ce,614f85801e1e9ee811ad29c4,APPROVED,Not Applicable,2022-05-07T23:53:22.825000Z,2022-05-08T00:08:24.075000Z,2022-05-09T15:27:28.054000Z,,902.0,175F631D,630,"English, German","Yes, I'm colourblind","Literature, Science, Video Games",39,Male,White,Germany,Germany,Germany,German,No,Full-Time
627706ab380a62185635ff24,5ff3397d7e067a860bd69413,APPROVED,Not Applicable,2022-05-07T23:54:58.841000Z,2022-05-08T00:11:59.055000Z,2022-05-09T15:27:28.200000Z,,1021.0,175F631D,191,"English, German, Polish","Yes, I'm colourblind","Marketing, Sports, Video Games",22,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time
62770806ac072d50ce658ed0,5ee92dd4fff7862b8e96aec2,APPROVED,Not Applicable,2022-05-08T00:00:26.738000Z,2022-05-08T00:20:03.931000Z,2022-05-09T15:27:28.372000Z,,1178.0,175F631D,237,"English, Portuguese, Spanish","Yes, I'm colourblind","Sports, Travelling, Health & Fitness",22,Male,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,DATA_EXPIRED
627708e57de06a3e21bdb3a3,61080ed5ad0443de6c2125a3,APPROVED,Not Applicable,2022-05-08T00:03:49.216000Z,2022-05-08T00:24:08.693000Z,2022-05-09T15:27:28.584000Z,,1220.0,175F631D,172,English,"Yes, I'm colourblind","Art, Music, Video Games",31,Female,White,Canada,Canada,Canada,English,No,Full-Time
62770980b83ac7047591743e,595c19a78c7f1a00013bd40f,APPROVED,Not Applicable,2022-05-08T00:06:33.858000Z,2022-05-08T00:26:17.266000Z,2022-05-09T15:27:28.717000Z,,1184.0,175F631D,1781,English,"Yes, I'm colourblind",Economics,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6277098831a5807caf730599,605ab9d5c01d0b0fc69930c5,APPROVED,Not Applicable,2022-05-08T00:06:32.660000Z,2022-05-08T00:51:59.844000Z,2022-05-09T15:27:28.888000Z,,2728.0,175F631D,2265,English,"Yes, I'm colourblind","Philosophy, Politics, Video Games",36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
627709bf45feb408ca5f7dc1,60e0bf29c82295dfeed33944,RETURNED,Not Applicable,2022-05-08T00:17:27.879000Z,,,,,,1455,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
62770bd232766e8d5654b194,60475ddafab5d221cd809494,APPROVED,Not Applicable,2022-05-08T00:16:21.166000Z,2022-05-08T00:42:38.570000Z,2022-05-09T15:27:29.106000Z,,1578.0,175F631D,158,"German, English","Yes, I'm colourblind","Health & Fitness, Sports, Psychology",31,Male,White,Germany,Austria,Germany,German,DATA_EXPIRED,DATA_EXPIRED
62770d78d0c0764a57ef59f6,6234e0d21fd4424ca06648fc,APPROVED,Not Applicable,2022-05-08T00:23:23.670000Z,2022-05-08T00:40:06.172000Z,2022-05-09T15:27:29.269000Z,,1003.0,175F631D,396,English,"Yes, I'm colourblind","Science, Art, Travelling",36,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6277117c60c20f6140ae38dd,611cb646fc99d84182086c18,APPROVED,Not Applicable,2022-05-08T00:40:41.126000Z,2022-05-08T01:06:14.570000Z,2022-05-09T15:27:29.417000Z,,1534.0,175F631D,241,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
627711e7ab20267323378b3a,5edad1e39a8cdd16ed155b20,APPROVED,Not Applicable,2022-05-08T00:42:15.224000Z,2022-05-08T01:10:21.537000Z,2022-05-09T15:27:29.579000Z,,1687.0,175F631D,264,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
627712f8c33eb942d64085f6,613a7d067a00c792ee41f36d,APPROVED,Not Applicable,2022-05-08T00:46:48.058000Z,2022-05-08T01:23:09.836000Z,2022-05-09T15:27:29.739000Z,,2182.0,175F631D,287,"Spanish, English","Yes, I'm colourblind","Video Games, Science, Sports",23,Male,Mixed,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED
627713b98b851cd1b90c4e6a,5fa09ce3f99e1611b5b1b9d7,APPROVED,Not Applicable,2022-05-08T00:50:04.997000Z,2022-05-08T01:08:35.618000Z,2022-05-09T15:27:29.875000Z,,1111.0,175F631D,282,"English, Greek","Yes, I'm colourblind","Sports, Video Games, Music",32,Male,White,Greece,Greece,Greece,Greek,DATA_EXPIRED,DATA_EXPIRED
62771558f1cc551e3873ad8c,5ed315edeed1c218661eb147,APPROVED,Not Applicable,2022-05-08T00:57:09.011000Z,2022-05-08T01:27:56.039000Z,2022-05-09T15:27:30.070000Z,,1848.0,175F631D,780,"Italian, English, French, German, Spanish","No, I have no issues seeing colours","Travelling, Science, Art",47,Female,White,Italy,Italy,Italy,Italian,No,Part-Time
627715d993ceb8193f16ac2a,5ea5dd6605b5170963934a65,APPROVED,Not Applicable,2022-05-08T00:59:08.277000Z,2022-05-08T01:11:34.536000Z,2022-05-09T15:27:30.276000Z,,747.0,175F631D,1507,English,"Yes, I'm colourblind","Video Games, Science, Literature",54,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
627718ec3c3156653acb9109,611bbe8d8ab04d00533aa84b,APPROVED,Not Applicable,2022-05-08T01:12:16.458000Z,2022-05-08T01:39:00.920000Z,2022-05-09T15:27:30.506000Z,,1605.0,175F631D,405,English,"Yes, I'm colourblind","Entrepreneurship, Health & Fitness, Sports",46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
62771ed4ca16bf7394196999,5f581e67a65b023913f667e8,APPROVED,Not Applicable,2022-05-08T01:37:28.291000Z,2022-05-08T02:05:30.409000Z,2022-05-09T15:27:30.652000Z,,1683.0,175F631D,772,English,"Yes, I'm colourblind","Art, Literature, Psychology",48,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
627720de1703b8e4480191e3,5eb16a92589b0406aedfc167,APPROVED,Not Applicable,2022-05-08T01:46:26.799000Z,2022-05-08T02:08:54.750000Z,2022-05-09T15:27:30.876000Z,,1348.0,175F631D,402,"English, Polish","Yes, I'm colourblind","Video Games, Music, Art",22,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
62772158310f27bcd7d37528,60c901574862da7a4941ab1c,APPROVED,Not Applicable,2022-05-08T01:48:11.100000Z,2022-05-08T02:13:48.903000Z,2022-05-09T15:27:31.040000Z,,1538.0,175F631D,78,"English, Greek","Yes, I'm colourblind","Music, Video Games, Health & Fitness",24,Male,White,Greece,Greece,Greece,Greek,Yes,Unemployed (and job seeking)
6277216bf8693d82116f2ad7,6159ec427ccfe8fb5f4dc7d0,TIMED-OUT,Not Applicable,2022-05-08T01:48:33.160000Z,,,,61064146.0,,86,English,"Yes, I'm colourblind","Music, Travelling, Art",24,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
627722b2afa82bc066d8a0f8,5e86bb36c9511600093497fa,APPROVED,Not Applicable,2022-05-08T01:54:00.590000Z,2022-05-08T02:23:28.921000Z,2022-05-09T15:27:31.216000Z,,1769.0,175F631D,99,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
627722c0dc058c3ceb5241dd,5d9a74f72aae4c031a29af9b,APPROVED,Not Applicable,2022-05-08T01:55:03.433000Z,2022-05-08T02:09:49.853000Z,2022-05-09T15:27:31.406000Z,,887.0,175F631D,720,"English, Spanish","Yes, I'm colourblind","Music, Sports, Travelling",27,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time
6277248af8693d82116f2aea,605f064127eec9cb4494b4d9,APPROVED,Not Applicable,2022-05-08T02:01:49.027000Z,2022-05-08T02:13:28.214000Z,2022-05-09T15:27:31.533000Z,,700.0,175F631D,1608,English,"Yes, I'm colourblind","Music, Science, Video Games",35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62772b6f2db25b53032df08b,60c3ffe6d7f1a8c25d490fab,APPROVED,Not Applicable,2022-05-08T02:31:30.678000Z,2022-05-08T03:01:14.127000Z,2022-05-09T15:27:31.680000Z,,1784.0,175F631D,728,English,"Yes, I'm colourblind","Entrepreneurship, Marketing, Music",57,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62772fe953ef577304778e83,615f3f3f17f43c27c5ba2273,APPROVED,Not Applicable,2022-05-08T02:50:17.292000Z,2022-05-08T03:09:41.040000Z,2022-05-09T15:27:31.853000Z,,1164.0,175F631D,246,English,"Yes, I'm colourblind","Literature, Travelling, Entrepreneurship",36,Female,Black,South Africa,South Africa,South Africa,English,No,DATA_EXPIRED
627736715a57af4a35c4d123,611e8be405de1e23f7232157,APPROVED,Not Applicable,2022-05-08T03:18:09.818000Z,2022-05-08T03:41:39.692000Z,2022-05-09T15:27:32.032000Z,,1410.0,175F631D,531,"English, Spanish","Yes, I'm colourblind","Entrepreneurship, Video Games, Travelling",44,Male,White,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking)
6277373312c4c1676d52a1a9,6134d8a566bc3dffe880e879,APPROVED,Not Applicable,2022-05-08T03:21:26.346000Z,2022-05-08T03:36:30.356000Z,2022-05-09T15:27:32.261000Z,,905.0,175F631D,7357,English,"Yes, I'm colourblind","Sports, Music, Entrepreneurship",66,Female,White,United States,United States,United States,English,No,Full-Time
62773766629369393a21936c,6229fff149374541c22a95bf,APPROVED,Not Applicable,2022-05-08T03:22:19.062000Z,2022-05-08T03:44:15.132000Z,2022-05-09T15:27:32.438000Z,,1317.0,175F631D,5096,English,"Yes, I'm colourblind","Health & Fitness, Music, Science",69,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6277387aedfb84672058a7fd,57edb2f6045a690001bf1e7d,APPROVED,Not Applicable,2022-05-08T03:26:50.520000Z,2022-05-08T03:46:52.806000Z,2022-05-09T15:27:32.600000Z,,1203.0,175F631D,241,"English, German, Polish","Yes, I'm colourblind","Politics, Science, Psychology",34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62773b9079ab51ae6750bf74,5f454fc543b5c9111aaedb33,APPROVED,Not Applicable,2022-05-08T03:40:00.977000Z,2022-05-08T03:54:25.376000Z,2022-05-09T15:27:32.813000Z,,865.0,175F631D,1706,English,"Yes, I'm colourblind","Sports, Travelling, Psychology",40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62773d15d622a4d329e69133,601ae5ee8c799e3ef21c7816,APPROVED,Not Applicable,2022-05-08T03:46:31.846000Z,2022-05-08T04:09:46.901000Z,2022-05-09T15:27:32.985000Z,,1396.0,175F631D,694,"Dutch, English, French, Spanish","Yes, I'm colourblind","Travelling, Art",46,Male,White,Belgium,Belgium,Belgium,Dutch,No,Full-Time
62773da0cf10cf6fd946352c,60871d7dcbf3bd9bf2c40be8,APPROVED,Not Applicable,2022-05-08T03:48:48.383000Z,2022-05-08T04:28:25.676000Z,2022-05-09T15:27:33.130000Z,,2378.0,175F631D,487,"English, Greek","Yes, I'm colourblind","Politics, Science, Economics",66,Male,White,Greece,Greece,Greece,Greek,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62773df2180b2f509caf7a11,5cf6413fca49dd0019155ce0,TIMED-OUT,Not Applicable,2022-05-08T03:50:16.226000Z,,,,61056845.0,,538,"English, French","Yes, I'm colourblind","Science, Travelling, Sports",32,Male,Black,Cameroon,United States,Cameroon,English,DATA_EXPIRED,DATA_EXPIRED
62773f267df830d853e5f496,60fd957e79d70d6be755ad8c,APPROVED,Not Applicable,2022-05-08T03:55:21.071000Z,2022-05-08T04:08:01.922000Z,2022-05-09T15:27:33.293000Z,,761.0,175F631D,485,English,"Yes, I'm colourblind","Psychology, Politics, Video Games",26,Female,White,United States,United States,United States,English,No,Full-Time
627741eaeeae546619a75af2,616ea5cef017f0d08a36900f,APPROVED,Not Applicable,2022-05-08T04:07:14.139000Z,2022-05-08T04:32:47.294000Z,2022-05-09T15:27:33.478000Z,,1534.0,175F631D,203,English,"Yes, I'm colourblind","Health & Fitness, Travelling, Art",24,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
6277430c4df454b9a4d16620,611e5af17471f998568b95e7,APPROVED,Not Applicable,2022-05-08T04:12:01.983000Z,2022-05-08T04:32:35.676000Z,2022-05-09T15:27:33.641000Z,,1234.0,175F631D,217,English,"Yes, I'm colourblind","Marketing, Entrepreneurship, Sports",32,Male,Black,Swaziland,South Africa,South Africa,English,Yes,Full-Time
