Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Total rejections,Approval rate,Gender,Fluent languages,Highest education level completed,Literacy difficulties,Colourblindness,Hobbies - categories,Bilingual,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
632cda0bdadfbe865d7df404,5badf72e733441000102a34d,APPROVED,2022-09-22T21:56:27.351000Z,2022-09-22T22:04:36.260000Z,2022-10-13T00:00:34.430000Z,2022-09-22T22:04:36.581000Z,489.0,175F631D,1697,,,,English,,,"No, I have no issues seeing colours","Travelling, Politics",none just my native langauge,65,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
632cda0ec1a13d308dbe28d6,5d608398b1fd3000011f333d,APPROVED,2022-09-22T21:56:33.221000Z,2022-09-22T22:02:32.643000Z,2022-10-13T00:00:34.530000Z,2022-09-22T22:02:33.018000Z,360.0,175F631D,24,,,,English,,,"No, I have no issues seeing colours","Video Games, Literature, Music",native language + two other languages,35,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cda3f8480da6a7bd28b3b,5f10771fe2e2f706c41b2b94,APPROVED,2022-09-22T21:57:22.416000Z,2022-09-22T22:02:19.516000Z,2022-10-13T00:00:34.632000Z,2022-09-22T22:02:20.145000Z,298.0,175F631D,184,,,,English,,,"No, I have no issues seeing colours","Psychology, Science, Travelling",none just my native langauge,29,Female,White,Canada,Canada,Canada,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cda441f010cb86dcb9c41,5e94acdc3d1b5780b00d12ff,APPROVED,2022-09-22T21:57:31.044000Z,2022-09-22T22:03:27.960000Z,2022-10-13T00:00:34.732000Z,2022-09-22T22:03:28.350000Z,357.0,175F631D,314,,,,English,,,"No, I have no issues seeing colours","Art, Psychology",none just my native langauge,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cda4a9e852cf8c04afeb9,56fe6dd9e0f9ff001119e65b,APPROVED,2022-09-22T21:57:33.484000Z,2022-09-22T22:01:33.202000Z,2022-10-13T00:00:34.838000Z,2022-09-22T22:01:33.549000Z,240.0,175F631D,804,,,,English,,,"No, I have no issues seeing colours","Literature, Music, Sociology",none just my native langauge,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cda512098865b57f1faea,5c67a81eeffdaa0001d7865d,APPROVED,2022-09-22T21:57:37.744000Z,2022-09-22T22:02:27.222000Z,2022-10-13T00:00:34.942000Z,2022-09-22T22:02:27.616000Z,290.0,175F631D,647,,,,English,,,"No, I have no issues seeing colours",Video Games,none just my native langauge,50,Male,Mixed,United Kingdom,New Zealand,New Zealand,English,No,Full-Time,Not Applicable
632cda5cffed6929dbcd66a6,5e1c60035941db44c623ef64,APPROVED,2022-09-22T21:57:51.880000Z,2022-09-22T22:01:44.548000Z,2022-10-13T00:00:35.049000Z,2022-09-22T22:01:44.943000Z,233.0,175F631D,403,,,,English,,,"No, I have no issues seeing colours","Health & Fitness, Travelling, Psychology",none just my native langauge,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cda5fe1939c8388a87e08,5cc73bee30113f00161658b1,APPROVED,2022-09-22T21:58:02.230000Z,2022-09-22T22:02:46.502000Z,2022-10-13T00:00:35.153000Z,2022-09-22T22:02:46.822000Z,285.0,175F631D,468,,,,English,,,"No, I have no issues seeing colours","Science, Travelling, Mathematics",none just my native langauge,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cda6578d531f12b7df3fa,5d138b1707a97100156c2ace,APPROVED,2022-09-22T21:58:01.396000Z,2022-09-22T22:25:08.580000Z,2022-10-13T00:00:35.282000Z,2022-09-22T22:25:08.971000Z,1628.0,175F631D,382,,,,English,,,"No, I have no issues seeing colours","Science, Psychology, Politics",none just my native langauge,34,Female,White,New Zealand,New Zealand,New Zealand,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cda65b0b6560fbb060191,5ef3d171bdc16e19057683e1,APPROVED,2022-09-22T21:58:00.887000Z,2022-09-22T22:02:34.145000Z,2022-10-13T00:00:35.402000Z,2022-09-22T22:02:34.556000Z,274.0,175F631D,553,,,,"English, French, Italian",,,"No, I have no issues seeing colours","Psychology, Science, Music",native language + two other languages,26,Female,Mixed,Canada,Canada,Canada,English,No,Full-Time,Not Applicable
632cda676bd5cc85f6f74bba,6137c4f7020ed6d8e764ee56,APPROVED,2022-09-22T21:58:02.472000Z,2022-09-22T22:00:48.102000Z,2022-10-13T00:00:35.530000Z,2022-09-22T22:00:48.615000Z,166.0,175F631D,653,,,,English,,,"No, I have no issues seeing colours","Sports, Travelling, Video Games",none just my native langauge,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cda697fe32b2cf31097f7,60c3c8f790736ad8d329816b,APPROVED,2022-09-22T21:58:01.295000Z,2022-09-22T22:06:18.745000Z,2022-10-13T00:00:35.655000Z,2022-09-22T22:06:19.140000Z,498.0,175F631D,571,,,,English,,,"No, I have no issues seeing colours","Sports, Video Games, Entrepreneurship",native language + one other language,31,Male,Black,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking),Not Applicable
632cda6d3ec254626af92e8a,5f1a13f46ab2850fa64b794d,APPROVED,2022-09-22T21:58:07.453000Z,2022-09-22T22:03:28.772000Z,2022-10-13T00:00:35.756000Z,2022-09-22T22:03:29.150000Z,322.0,175F631D,954,,,,English,,,"No, I have no issues seeing colours","Sports, Music, Health & Fitness",none just my native langauge,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cda789e852cf8c04afebb,61675a23b6e29e904a0ae954,APPROVED,2022-09-22T21:58:18.471000Z,2022-09-22T22:02:57.075000Z,2022-10-13T00:00:35.860000Z,2022-09-22T22:02:57.449000Z,279.0,175F631D,581,,,,English,,,"No, I have no issues seeing colours","Health & Fitness, Art, Entrepreneurship",none just my native langauge,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cda7dddd5ae7b2a5b027e,5e9fd839311b8018f88c99eb,APPROVED,2022-09-22T21:58:29.890000Z,2022-09-22T22:06:26.053000Z,2022-10-13T00:00:35.980000Z,2022-09-22T22:06:26.404000Z,477.0,175F631D,578,,,,English,,,"No, I have no issues seeing colours","Entrepreneurship, Marketing, Health & Fitness",native language + three or more other languages,50,Female,Black,Zambia,South Africa,Zambia,English,No,Full-Time,Not Applicable
632cda8b870610c0d5cd6667,5f04a092b712400db27ef0f3,APPROVED,2022-09-22T21:58:50.458000Z,2022-09-22T22:03:34.723000Z,2022-10-13T00:00:36.112000Z,2022-09-22T22:03:35.053000Z,285.0,175F631D,554,,,,English,,,"No, I have no issues seeing colours","Entrepreneurship, Literature, Psychology",none just my native langauge,25,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cdaa7996027243f41554a,6105ba07b4fa0867eaed2f5b,APPROVED,2022-09-22T21:59:08.111000Z,2022-09-22T22:05:17.020000Z,2022-10-13T00:00:36.228000Z,2022-09-22T22:05:17.400000Z,369.0,175F631D,1033,,,,English,,,"No, I have no issues seeing colours",Music,none just my native langauge,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cdaca422fe3daef672b91,62b3879e9853923580fbbe2e,APPROVED,2022-09-22T21:59:50.185000Z,2022-09-22T22:11:46.020000Z,2022-10-13T00:00:36.334000Z,2022-09-22T22:11:46.414000Z,716.0,175F631D,179,,,,English,,,"No, I have no issues seeing colours","Music, Health & Fitness, Travelling",none just my native langauge,56,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,Not Applicable
632cdad64a2f5c39068ad23e,59466291d504750001dce1e8,APPROVED,2022-09-22T21:59:59.436000Z,2022-09-22T22:08:26.740000Z,2022-10-13T00:00:36.467000Z,2022-09-22T22:08:27.102000Z,508.0,175F631D,789,,,,English,,,"No, I have no issues seeing colours","Music, Art, Health & Fitness",none just my native langauge,61,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,Not Applicable
632cdaeadadfbe865d7df40c,62e15446a40bb28d7c84c301,APPROVED,2022-09-22T22:00:11.955000Z,2022-09-22T22:02:28.214000Z,2022-10-13T00:00:36.613000Z,2022-09-22T22:02:28.640000Z,137.0,175F631D,72,,,,DATA_EXPIRED,,,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cdaefc3426317f8f3213b,5e7a13eacc825504dfebed74,APPROVED,2022-09-22T22:00:19.843000Z,2022-09-22T22:03:58.614000Z,2022-10-13T00:00:36.736000Z,2022-09-22T22:03:59.030000Z,219.0,175F631D,685,,,,English,,,"No, I have no issues seeing colours","Art, Literature, Travelling",none just my native langauge,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cdafba5282ec7026e3c02,6019af2fccedd613b582048e,APPROVED,2022-09-22T22:00:37.863000Z,2022-09-22T22:05:55.541000Z,2022-10-13T00:00:36.837000Z,2022-09-22T22:05:55.901000Z,318.0,175F631D,857,,,,English,,,"No, I have no issues seeing colours","Travelling, Health & Fitness, Science",none just my native langauge,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time,Not Applicable
632cdb02dd6712dd44be28d1,5b639ebd7584240001421064,APPROVED,2022-09-22T22:00:37.724000Z,2022-09-22T22:03:24.029000Z,2022-10-13T00:00:36.948000Z,2022-09-22T22:03:24.447000Z,167.0,175F631D,1417,,,,English,,,"No, I have no issues seeing colours","Art, Video Games, Science",none just my native langauge,26,Female,White,Canada,Canada,Canada,English,No,Part-Time,Not Applicable
632cdb06afc646bf749b7676,5ad115d47677430001c8fe5c,APPROVED,2022-09-22T22:00:41.752000Z,2022-09-22T22:04:13.361000Z,2022-10-13T00:00:37.054000Z,2022-09-22T22:04:13.679000Z,212.0,175F631D,877,,,,English,,,"No, I have no issues seeing colours","Music, Marketing, Travelling",none just my native langauge,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
632cdb0b3ec254626af92e8e,5fa5ce983a3f0d172e34ca53,APPROVED,2022-09-22T22:00:45.603000Z,2022-09-22T22:04:59.222000Z,2022-10-13T00:00:37.183000Z,2022-09-22T22:04:59.621000Z,254.0,175F631D,619,,,,English,,,"No, I have no issues seeing colours","Art, Psychology, Literature",none just my native langauge,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time,Not Applicable
632cdb0d9d7a4c71926dc1ab,573a48e667421f000618523f,APPROVED,2022-09-22T22:00:48.845000Z,2022-09-22T22:07:09.465000Z,2022-10-13T00:00:37.327000Z,2022-09-22T22:07:09.788000Z,381.0,NOCODE,52,,,,English,,,"No, I have no issues seeing colours","Music, Video Games, Literature",none just my native langauge,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,Not Applicable
632cdb0f9170f59cebd01037,5f2d2982d4bf7c03b5177599,APPROVED,2022-09-22T22:00:53.650000Z,2022-09-22T22:06:42.350000Z,2022-10-13T00:00:37.440000Z,2022-09-22T22:06:42.736000Z,349.0,175F631D,125,,,,English,,,"No, I have no issues seeing colours","Health & Fitness, Music, Sports",native language + three or more other languages,26,Female,Black,South Africa,South Africa,South Africa,English,Yes,Other,Not Applicable
632cdb1586d636ac74580c79,5ca612a8d24640001432512c,APPROVED,2022-09-22T22:00:57.511000Z,2022-09-22T22:05:48.879000Z,2022-10-13T00:00:37.545000Z,2022-09-22T22:05:49.249000Z,292.0,175F631D,1297,,,,English,,,"No, I have no issues seeing colours",Science,none just my native langauge,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,Not Applicable
632cdb17830901bebbcee5ab,5bcdb2880ba8a4000125ed43,APPROVED,2022-09-22T22:01:09.778000Z,2022-09-22T22:20:28.944000Z,2022-10-13T00:00:37.648000Z,2022-09-22T22:20:29.318000Z,1160.0,175F631D,1523,,,,English,,,"No, I have no issues seeing colours",Health & Fitness,none just my native langauge,51,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cdb1a30fc68c9418d95d6,606b5632b44fc8c52a0d7eca,APPROVED,2022-09-22T22:00:58.351000Z,2022-09-22T22:06:04.804000Z,2022-10-13T00:00:37.770000Z,2022-09-22T22:06:05.201000Z,307.0,175F631D,174,,,,English,,,"No, I have no issues seeing colours","Health & Fitness, Travelling, Science",none just my native langauge,23,Female,Asian,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cdb32be50b9c8645e0da8,562cd833733ea000111632ba,APPROVED,2022-09-22T22:01:24.989000Z,2022-09-22T22:05:18.338000Z,2022-10-13T00:00:37.987000Z,2022-09-22T22:05:18.648000Z,234.0,NOCODE,1508,,,,English,,,"No, I have no issues seeing colours","Psychology, Music, Literature",none just my native langauge,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,Not Applicable
632cdb32e4e60dbaffe269f6,57be300e7eaea600014d2e4b,APPROVED,2022-09-22T22:01:27.319000Z,2022-09-22T22:09:06.447000Z,2022-10-13T00:00:37.876000Z,2022-09-22T22:09:06.763000Z,460.0,175F631D,687,,,,English,,,"No, I have no issues seeing colours","Literature, Music",none just my native langauge,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,Not Applicable
632cdb7845818a3e2bbc3d47,5d108d7e98423700189f6de9,APPROVED,2022-09-22T22:02:32.381000Z,2022-09-22T22:07:19.766000Z,2022-10-13T00:00:38.091000Z,2022-09-22T22:07:20.157000Z,288.0,175F631D,382,,,,English,,,"No, I have no issues seeing colours","Music, Art, Video Games",none just my native langauge,24,Female,Other,Canada,Canada,Canada,English,No,Full-Time,Not Applicable
632cdb88044553612d8388ee,6099c4aad2b9fcde1e990b4c,APPROVED,2022-09-22T22:03:00.750000Z,2022-09-22T22:08:25.871000Z,2022-10-13T00:00:38.195000Z,2022-09-22T22:08:26.273000Z,326.0,6099c4aad2b9fcde1e990b4c,46,,,,English,,,"No, I have no issues seeing colours","Health & Fitness, Music, Sports",none just my native langauge,44,Female,White,Ireland,Ireland,Ireland,English,No,Part-Time,Not Applicable
632cdb8ee391374de8b8af90,5ebc42ee1ac8730750020250,APPROVED,2022-09-22T22:03:34.779000Z,2022-09-22T22:12:48.872000Z,2022-10-13T00:00:38.311000Z,2022-09-22T22:12:49.494000Z,555.0,175F631D,467,,,,"English, Hindi, Urdu",,,"No, I have no issues seeing colours","Music, Science, Sports",native language + two other languages,40,Male,Asian,Pakistan,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cdba4ccc59496639d0dec,5cdeb324cf83f20001233df0,APPROVED,2022-09-22T22:05:36.927000Z,2022-09-22T22:09:49.534000Z,2022-10-13T00:00:38.429000Z,2022-09-22T22:09:49.866000Z,253.0,175F631D,378,,,,English,,,"No, I have no issues seeing colours","Health & Fitness, Music",none just my native langauge,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cdba7753917b98dcee5a3,5c4852b342213c0001f5967a,APPROVED,2022-09-22T22:09:23.400000Z,2022-09-22T22:16:45.665000Z,2022-10-13T00:00:38.563000Z,2022-09-22T22:16:46.065000Z,443.0,175F631D,1267,,,,English,,,"No, I have no issues seeing colours","Video Games, Sports, Science",none just my native langauge,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
632cdba9fba2b81e83927e0a,60fd39f5fcbd19053ec1ce83,APPROVED,2022-09-22T22:03:27.813000Z,2022-09-22T22:07:04.506000Z,2022-10-13T00:00:38.678000Z,2022-09-22T22:07:04.853000Z,217.0,175F631D,276,,,,"Farsi, English",,,"No, I have no issues seeing colours","Sports, Science, Travelling",native language + one other language,25,Female,Mixed,New Zealand,Australia,New Zealand,English,Yes,Full-Time,Not Applicable
632cdbbba7c347ea057e87a9,5e79ed30b0ef44028cae6b04,APPROVED,2022-09-22T22:03:39.608000Z,2022-09-22T22:07:09.561000Z,2022-10-13T00:00:38.786000Z,2022-09-22T22:07:09.925000Z,210.0,175F631D,523,,,,"English, Gaelic",,,"No, I have no issues seeing colours","Video Games, Science, Politics",native language + one other language,33,Male,White,Ireland,Ireland,Ireland,English,No,Full-Time,Not Applicable
632cdbbe2986ce73f06775e5,5f48c51c4f80c20217401144,APPROVED,2022-09-22T22:03:46.245000Z,2022-09-22T22:09:15.128000Z,2022-10-13T00:00:38.888000Z,2022-09-22T22:09:15.461000Z,329.0,175F631D,972,,,,English,,,"No, I have no issues seeing colours","Art, Health & Fitness",none just my native langauge,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,Not Applicable
632cdbbfb762178e07fab4ea,6038131828fe2f19215ffa17,APPROVED,2022-09-22T22:06:08.326000Z,2022-09-22T22:09:39.800000Z,2022-10-13T00:00:38.990000Z,2022-09-22T22:09:40.169000Z,212.0,175F631D,610,,,,English,,,"No, I have no issues seeing colours","Art, Travelling, Health & Fitness",none just my native langauge,56,Female,White,Canada,Canada,Canada,English,No,Full-Time,Not Applicable
632cdbde0bd8959084a87ded,5bc8cdca0f10750001d70716,APPROVED,2022-09-22T22:07:51.749000Z,2022-09-22T22:11:10.691000Z,2022-10-13T00:00:39.095000Z,2022-09-22T22:11:11.005000Z,199.0,175F631D,1578,,,,English,,,"No, I have no issues seeing colours","Literature, Travelling, Health & Fitness",none just my native langauge,45,Female,Mixed,United States,Canada,Canada,English,No,Full-Time,Not Applicable
632cdbe4712188e1d2f1fb06,60e7fbc3b1136e94798918be,APPROVED,2022-09-22T22:04:23.169000Z,2022-09-22T22:12:56.427000Z,2022-10-13T00:00:39.201000Z,2022-09-22T22:12:56.863000Z,514.0,175F631D,780,,,,English,,,"No, I have no issues seeing colours","Video Games, Travelling, Science",none just my native langauge,36,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
632cdbe7de1f9122e54afecb,5cd4896b002768001637fad0,APPROVED,2022-09-22T22:04:27.473000Z,2022-09-22T22:10:45.491000Z,2022-10-13T00:00:39.326000Z,2022-09-22T22:10:46.045000Z,379.0,175F631D,487,,,,English,,,"No, I have no issues seeing colours","Sports, Travelling, Health & Fitness",none just my native langauge,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time,Not Applicable
632cdbf2faff2a59b1dcc638,6303e509cfa8e822979d22b7,APPROVED,2022-09-22T22:05:53.782000Z,2022-09-22T22:09:12.179000Z,2022-10-13T00:00:39.453000Z,2022-09-22T22:09:12.507000Z,199.0,175F631D,295,,,,English,,,"No, I have no issues seeing colours","Economics, Politics",none just my native langauge,26,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cdbf39d7a4c71926dc1bc,59e7eb5d62637600014a7db2,APPROVED,2022-09-22T22:04:35.046000Z,2022-09-22T22:10:10.352000Z,2022-10-13T00:00:39.557000Z,2022-09-22T22:10:10.751000Z,336.0,175F631D,1170,,,,English,,,"No, I have no issues seeing colours","Art, Politics, Sports",none just my native langauge,73,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,Not Applicable
632cdbf49e852cf8c04afecb,5b97dba2813d530001c326ee,APPROVED,2022-09-22T22:04:38.850000Z,2022-09-22T22:14:04.645000Z,2022-10-13T00:00:39.664000Z,2022-09-22T22:14:04.944000Z,566.0,175F631D,2482,,,,English,,,"No, I have no issues seeing colours","Music, Politics, Sports",none just my native langauge,63,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
632cdbf7a2a76474ca971789,5e76575d5b61bc000a403a50,APPROVED,2022-09-22T22:04:42.559000Z,2022-09-22T22:16:09.648000Z,2022-10-13T00:00:39.774000Z,2022-09-22T22:16:11.403000Z,688.0,175F631D,154,,,,English,,,"No, I have no issues seeing colours","Science, Philosophy, Politics",none just my native langauge,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cdbf881b8b65c35d28b32,5dab79a5525a7600139cd31e,APPROVED,2022-09-22T22:04:40.659000Z,2022-09-22T22:08:51.315000Z,2022-10-13T00:00:39.881000Z,2022-09-22T22:08:51.689000Z,251.0,175F631D,1520,,,,"English, Spanish",,,"No, I have no issues seeing colours","Literature, Music, Sports",native language + one other language,27,Male,White,United Kingdom,Portugal,United Kingdom,English,No,Full-Time,Not Applicable
632cdbfaba2f0af4c1db4c1f,545cf48ffdf99b7f9e3254e6,APPROVED,2022-09-22T22:04:45.356000Z,2022-09-22T22:08:42.424000Z,2022-10-13T00:00:39.988000Z,2022-09-22T22:08:42.828000Z,238.0,175F631D,249,,,,English,,,"No, I have no issues seeing colours","Psychology, Entrepreneurship, Health & Fitness",none just my native langauge,24,Female,Mixed,Canada,Canada,Canada,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cdc0a2bda8608bfcd669d,5cd6c6fd987ddd00187b79fd,APPROVED,2022-09-22T22:04:58.835000Z,2022-09-22T22:08:28.234000Z,2022-10-13T00:00:40.091000Z,2022-09-22T22:08:28.594000Z,210.0,175F631D,2602,,,,English,,,"No, I have no issues seeing colours","Video Games, Travelling, Art",native language + one other language,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cdc0ec20a006e50bc3d54,5aca54f4f69e940001d9ad2f,APPROVED,2022-09-22T22:05:05.591000Z,2022-09-22T22:07:28.163000Z,2022-10-13T00:00:40.220000Z,2022-09-22T22:07:28.575000Z,143.0,175F631D,1099,,,,"English, French",,,"No, I have no issues seeing colours","Science, Literature, Health & Fitness",native language + one other language,32,Female,Asian,Canada,Canada,Canada,English,No,DATA_EXPIRED,Not Applicable
632cdc144a2f5c39068ad24f,5ca8eb68e6756300142a960c,APPROVED,2022-09-22T22:05:10.573000Z,2022-09-22T22:10:00.149000Z,2022-10-13T00:00:40.353000Z,2022-09-22T22:10:00.472000Z,290.0,175F631D,502,,,,English,,,"No, I have no issues seeing colours","Literature, Travelling, Music",none just my native langauge,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,Not Applicable
632cdc3460c6e415ad4863b6,5e34640e18035e000a7459e7,APPROVED,2022-09-22T22:05:43.263000Z,2022-09-22T22:09:31.164000Z,2022-10-13T00:00:40.468000Z,2022-09-22T22:09:31.530000Z,228.0,175F631D,67,,,,English,,,"No, I have no issues seeing colours","Video Games, Music, Literature",none just my native langauge,35,Male,White,United States,Ireland,United States,English,Yes,Other,Not Applicable
632cdc5c5844214751b8afa2,60f59bc3f1fa879c5fcac501,APPROVED,2022-09-22T22:06:23.142000Z,2022-09-22T22:09:50.740000Z,2022-10-13T00:00:40.578000Z,2022-09-22T22:09:51.054000Z,208.0,175F631D,526,,,,English,,,"No, I have no issues seeing colours","Travelling, Sports, Music",none just my native langauge,32,Male,White,Canada,Canada,Canada,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cdc5edd1e2acd9a5e0d4f,5874022fa763c900011d9ab7,APPROVED,2022-09-22T22:06:24.691000Z,2022-09-22T22:10:32.014000Z,2022-10-13T00:00:40.679000Z,2022-09-22T22:10:32.410000Z,248.0,175F631D,1412,,,,English,,,"No, I have no issues seeing colours","Health & Fitness, Travelling",none just my native langauge,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cdc64a5e70f21c58ad250,616d8bc4bd45c4a64b3c6734,APPROVED,2022-09-22T22:06:30.887000Z,2022-09-22T22:11:33.002000Z,2022-10-13T00:00:40.789000Z,2022-09-22T22:11:33.405000Z,303.0,175F631D,798,,,,English,,,"No, I have no issues seeing colours","Economics, Health & Fitness, Sports",none just my native langauge,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cdc6536230346da5e0dcf,610d9096ef7544e18e5f9cf3,APPROVED,2022-09-22T22:06:31.348000Z,2022-09-22T22:10:53.283000Z,2022-10-13T00:00:40.910000Z,2022-09-22T22:10:53.663000Z,262.0,175F631D,451,,,,English,,,"No, I have no issues seeing colours","Psychology, Sociology, Sports",none just my native langauge,29,Female,Mixed,Canada,Canada,Canada,English,No,Full-Time,Not Applicable
632cdc79de1bc3da9a06019f,5b45ecc2dfd85a0001b7db6f,APPROVED,2022-09-22T22:06:49.856000Z,2022-09-22T22:11:34.191000Z,2022-10-13T00:00:41.034000Z,2022-09-22T22:11:34.601000Z,285.0,175F631D,644,,,,DATA_EXPIRED,,,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cdc7b89c927c7f2580c37,5aca8df5436f550001000d03,APPROVED,2022-09-22T22:07:02.146000Z,2022-09-22T22:12:40.566000Z,2022-10-13T00:00:41.162000Z,2022-09-22T22:12:40.923000Z,339.0,175F631D,1618,,,,English,,,"No, I have no issues seeing colours","Art, Video Games, Travelling",none just my native langauge,51,Female,White,New Zealand,New Zealand,New Zealand,English,No,Full-Time,Not Applicable
632cdc7cb2ceee7bf04919a5,5c4a338685f2ad0001b9ef33,APPROVED,2022-09-22T22:06:54.802000Z,2022-09-22T22:10:26.494000Z,2022-10-13T00:00:41.300000Z,2022-09-22T22:10:26.883000Z,212.0,175F631D,1659,,,,English,,,"No, I have no issues seeing colours","Marketing, Health & Fitness, Entrepreneurship",none just my native langauge,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
632cdc8589bd931ab65b0232,5f48544c205968325c61c268,APPROVED,2022-09-22T22:07:03.787000Z,2022-09-22T22:23:50.593000Z,2022-10-13T00:00:41.420000Z,2022-09-22T22:23:50.949000Z,1007.0,175F631D,318,,,,English,,,"No, I have no issues seeing colours","Art, Marketing, Video Games",none just my native langauge,32,Female,White,Canada,Canada,Canada,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
632cdc869339e15fbbfab51e,614fc5f1246c9a684153d869,APPROVED,2022-09-22T22:07:06.401000Z,2022-09-22T22:11:34.568000Z,2022-10-13T00:00:41.536000Z,2022-09-22T22:11:34.874000Z,269.0,175F631D,532,,,,"English, French",,,"No, I have no issues seeing colours","Music, Sports, Science",native language + one other language,46,Male,White,Canada,Canada,Canada,English,No,Full-Time,Not Applicable
632cdc96665a1ca459580c8c,5ccdb020ed1c4f001649810e,APPROVED,2022-09-22T22:07:18.170000Z,2022-09-22T22:10:37.309000Z,2022-10-13T00:00:41.644000Z,2022-09-22T22:10:37.792000Z,200.0,175F631D,1349,,,,"English, Urdu",,,"No, I have no issues seeing colours","Literature, Philosophy, Sociology",native language + two other languages,34,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time,Not Applicable
