Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Bilingual,Highest education level completed,Literacy difficulties,Colourblindness,Hobbies - categories,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
65149807518928c7c2fdbaea,63d03c4a61145e60f5e99453,APPROVED,2023-09-27T21:00:59.380000Z,2023-09-27T21:07:37.877000Z,2023-09-28T17:02:49.828000Z,2023-09-27T21:07:44.230000Z,399.0,CE2K9TTL,1578,English,none just my native langauge,,,"No, I have no issues seeing colours","Video Games, Sociology, Travelling",37,Male,DATA_EXPIRED,United States,United States,United States,English,No,Full-Time,Not Applicable
65149821e0d829a02d149262,60bbacbdbc9006c3e6fc64ac,APPROVED,2023-09-27T21:01:25.084000Z,2023-09-27T21:11:58.949000Z,2023-09-28T17:02:49.960000Z,2023-09-27T21:11:59.769000Z,634.0,CE2K9TTL,1121,English,none just my native langauge,,,"No, I have no issues seeing colours","Sports, Video Games, Travelling",39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
65149835ff7947cb41b98b47,637fa9a2ca0c2fa078910c4b,APPROVED,2023-09-27T21:01:55.662000Z,2023-09-27T21:09:43.222000Z,2023-09-28T17:02:50.103000Z,2023-09-27T21:10:08.621000Z,468.0,CE2K9TTL,714,English,none just my native langauge,,,"No, I have no issues seeing colours","Science, Travelling, Philosophy",37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
651498416ad21434958d77cb,5e7f5cf737976e000850a4bb,APPROVED,2023-09-27T21:01:55.875000Z,2023-09-27T21:06:24.061000Z,2023-09-28T17:02:50.233000Z,2023-09-27T21:06:25.105000Z,269.0,CE2K9TTL,1394,English,none just my native langauge,,,"No, I have no issues seeing colours","Health & Fitness, Music, Video Games",49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,Not Applicable
651498551ad4529f8fd74515,5eac39578621a7067ae955eb,APPROVED,2023-09-27T21:07:44.201000Z,2023-09-27T21:18:51.671000Z,2023-09-28T17:02:50.376000Z,2023-09-27T21:18:52.418000Z,668.0,CE2K9TTL,2140,English,none just my native langauge,,,"No, I have no issues seeing colours","Sports, Politics, Economics",40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
6514985c73fb0fde0f14923e,63d2d8388a367c258ca82590,APPROVED,2023-09-27T21:02:24.599000Z,2023-09-27T21:07:26.226000Z,2023-09-28T17:02:50.518000Z,2023-09-27T21:07:27.093000Z,302.0,CE2K9TTL,719,English,none just my native langauge,,,"No, I have no issues seeing colours","Health & Fitness, Music, Literature",54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
6514987c50117a1eb0c005c5,5ad0aed35b53cb0001f33bcb,APPROVED,2023-09-27T21:02:54.976000Z,2023-09-27T21:07:34.214000Z,2023-09-28T17:02:50.660000Z,2023-09-27T21:07:40.131000Z,280.0,CE2K9TTL,572,English,none just my native langauge,,,"No, I have no issues seeing colours","Music, Video Games, Sports",41,Male,White,Ireland,Ireland,Ireland,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651498863619b8ebb290762d,63d13f343d0cb5503347e5ea,APPROVED,2023-09-27T21:03:02.578000Z,2023-09-27T21:13:50.915000Z,2023-09-28T17:02:50.822000Z,2023-09-27T21:13:51.745000Z,649.0,CE2K9TTL,591,English,none just my native langauge,,,"No, I have no issues seeing colours","Music, Video Games, Travelling",34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
651498a038d539ef1f7fe0ce,6414bb5268067523aa656cf6,APPROVED,2023-09-27T21:03:32.395000Z,2023-09-27T21:11:53.401000Z,2023-09-28T17:02:50.960000Z,2023-09-27T21:11:54.273000Z,502.0,CE2K9TTL,516,English,none just my native langauge,,,"No, I have no issues seeing colours","Music, Video Games, Sociology",26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
651498aa7b47e0342fdec658,5c96bf93f6a32b0016d32f6b,APPROVED,2023-09-27T21:03:41.613000Z,2023-09-27T21:14:57.100000Z,2023-09-28T17:02:51.096000Z,2023-09-27T21:14:57.890000Z,676.0,CE2K9TTL,1544,English,native language + one other language,,,"No, I have no issues seeing colours","Entrepreneurship, Music, Video Games",38,Male,White,Canada,Canada,Canada,English,No,Part-Time,Not Applicable
651498b73a5815a42bd99d3a,5683ab462c7f11000d3cbf6d,APPROVED,2023-09-27T21:11:37.948000Z,2023-09-27T21:18:25.229000Z,2023-09-28T17:02:51.227000Z,2023-09-27T21:18:26.068000Z,408.0,CE2K9TTL,650,English,none just my native langauge,,,"No, I have no issues seeing colours","Video Games, Music, Politics",35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
651498d2d04679e1ab5c3016,5ffc9c848f292611f524c2dd,APPROVED,2023-09-27T21:04:21.199000Z,2023-09-27T21:10:04.268000Z,2023-09-28T17:02:51.375000Z,2023-09-27T21:10:17.248000Z,344.0,CE2K9TTL,815,English,none just my native langauge,,,"No, I have no issues seeing colours","Art, Literature, Video Games",23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time,Not Applicable
651498e0b39a47b07245ebe1,6317b7898611093c58c8f63d,APPROVED,2023-09-27T21:04:36.185000Z,2023-09-27T21:12:00.626000Z,2023-09-28T17:02:51.515000Z,2023-09-27T21:12:01.490000Z,445.0,CE2K9TTL,551,English,none just my native langauge,,,"No, I have no issues seeing colours","Sports, Entrepreneurship, Marketing",32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
651498e26306ef0604eca83a,60a83dbee5c20de028a5a9a6,APPROVED,2023-09-27T21:04:38.539000Z,2023-09-27T21:10:28.599000Z,2023-09-28T17:02:51.651000Z,2023-09-27T21:10:31.159000Z,351.0,CE2K9TTL,244,English,none just my native langauge,,,"No, I have no issues seeing colours","Music, Politics, Literature",28,Male,White,Ireland,United Kingdom,Ireland,English,Yes,Full-Time,Not Applicable
651498e8bd34aa250799edfd,5aea351112ed990001f873c3,APPROVED,2023-09-27T21:04:44.752000Z,2023-09-27T21:09:06.575000Z,2023-09-28T17:02:51.793000Z,2023-09-27T21:09:58.877000Z,262.0,CE2K9TTL,490,English,none just my native langauge,,,"No, I have no issues seeing colours","Sports, Health & Fitness, Science",29,Male,Asian,Canada,Canada,Canada,English,Yes,Full-Time,Not Applicable
651498e956680c1e1213b256,5ea81c884920c72209a75fe1,APPROVED,2023-09-27T21:04:44.030000Z,2023-09-27T21:10:55.906000Z,2023-09-28T17:02:51.929000Z,2023-09-27T21:10:56.811000Z,372.0,CE2K9TTL,1163,English,none just my native langauge,,,"No, I have no issues seeing colours","Science, Video Games, Sports",31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651498ea8ab544577ec56267,5d50fbe64e3713001a005a19,APPROVED,2023-09-27T21:04:50.968000Z,2023-09-27T21:12:18.419000Z,2023-09-28T17:02:52.068000Z,2023-09-27T21:12:19.153000Z,448.0,CE2K9TTL,179,English,none just my native langauge,,,"No, I have no issues seeing colours","Travelling, Video Games",31,Male,White,Australia,Australia,Australia,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
651498fa81542d5605bbbc44,5eecdbd10ecdd4090f68f114,APPROVED,2023-09-27T21:05:02.330000Z,2023-09-27T21:10:57.325000Z,2023-09-28T17:02:52.201000Z,2023-09-27T21:10:58.540000Z,355.0,CE2K9TTL,786,English,none just my native langauge,,,"No, I have no issues seeing colours","Health & Fitness, Travelling",50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
6514990320bb0c9f5a0376e6,5e55915743a1fb59e98dc499,APPROVED,2023-09-27T21:05:11.662000Z,2023-09-27T21:09:39.009000Z,2023-09-28T17:02:52.336000Z,2023-09-27T21:10:23.660000Z,268.0,CE2K9TTL,531,English,none just my native langauge,,,"No, I have no issues seeing colours","Literature, Music, Sports",29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
65149914d1e90d1a6d72f5b5,63f8762e8d31b94e82923364,APPROVED,2023-09-27T21:05:27.832000Z,2023-09-27T21:14:32.206000Z,2023-09-28T17:02:52.496000Z,2023-09-27T21:14:32.922000Z,545.0,CE2K9TTL,932,English,native language + one other language,,,"No, I have no issues seeing colours","Literature, Sports, Travelling",30,Male,White,United Kingdom,United Kingdom,Ireland,English,No,Full-Time,Not Applicable
6514991fe550ed7223ca3905,6120cea050e9bce18a162223,APPROVED,2023-09-27T21:05:39.937000Z,2023-09-27T21:10:08.681000Z,2023-09-28T17:02:52.631000Z,2023-09-27T21:10:16.047000Z,269.0,CE2K9TTL,1609,English,none just my native langauge,,,"No, I have no issues seeing colours","Video Games, Sports, Music",31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
6514992573096cbd7b8253ea,62cdb245a54d52b45590c04d,APPROVED,2023-09-27T21:05:50.301000Z,2023-09-27T21:14:12.565000Z,2023-09-28T17:02:52.803000Z,2023-09-27T21:14:14.957000Z,503.0,CE2K9TTL,516,English,none just my native langauge,,,"No, I have no issues seeing colours","Travelling, Music, Marketing",33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
6514992a9a453b743a0d69b7,5bad23638e44c6000123bcd4,APPROVED,2023-09-27T21:05:52.036000Z,2023-09-27T21:13:43.473000Z,2023-09-28T17:02:52.961000Z,2023-09-27T21:13:44.200000Z,472.0,CE2K9TTL,2329,English,none just my native langauge,,,"No, I have no issues seeing colours","Travelling, Music, Sports",60,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
651499353933771478ec2837,6398cbd807a6ad15411601a3,APPROVED,2023-09-27T21:06:04.943000Z,2023-09-27T21:13:47.845000Z,2023-09-28T17:02:53.111000Z,2023-09-27T21:13:48.880000Z,463.0,CE2K9TTL,644,English,none just my native langauge,,,"No, I have no issues seeing colours","Sports, Politics, Science",61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
65149936cd28842c61b2a0bb,60d4aa208e23c392761da4a9,APPROVED,2023-09-27T21:06:01.257000Z,2023-09-27T21:12:24.876000Z,2023-09-28T17:02:53.261000Z,2023-09-27T21:12:25.628000Z,384.0,CE2K9TTL,1029,"English, German, Spanish",native language + two other languages,,,"No, I have no issues seeing colours","Art, Health & Fitness, Travelling",25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6514993f093f57314774936c,560925acd7def20005b7362a,APPROVED,2023-09-27T21:06:09.772000Z,2023-09-27T21:14:31.064000Z,2023-09-28T17:02:53.414000Z,2023-09-27T21:14:31.852000Z,502.0,CE2K9TTL,989,English,none just my native langauge,,,"No, I have no issues seeing colours","Economics, Sports, Marketing",56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
651499447bd0c28a92dec640,5e74f8c002c79b0464a51925,APPROVED,2023-09-27T21:14:04.791000Z,2023-09-27T21:19:22.818000Z,2023-09-28T17:02:53.555000Z,2023-09-27T21:19:27.081000Z,319.0,CE2K9TTL,766,English,none just my native langauge,,,"No, I have no issues seeing colours","Science, Sports, Travelling",35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
651499486b5290443f9d5096,63c543d1781c7d3161a2e1d2,APPROVED,2023-09-27T21:06:30.379000Z,2023-09-27T21:18:49.771000Z,2023-09-28T17:02:53.696000Z,2023-09-27T21:18:50.608000Z,740.0,CE2K9TTL,225,English,none just my native langauge,,,"No, I have no issues seeing colours","Sports, Travelling, Health & Fitness",44,Male,White,Australia,Australia,Australia,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6514995540dd77fb7eaa094c,5d410f4d037fb000173a2832,APPROVED,2023-09-27T21:06:35.251000Z,2023-09-27T21:11:53.591000Z,2023-09-28T17:02:53.851000Z,2023-09-27T21:11:54.916000Z,319.0,CE2K9TTL,882,English,none just my native langauge,,,"No, I have no issues seeing colours","Health & Fitness, Entrepreneurship, Politics",48,Male,White,United Kingdom,New Zealand,United Kingdom,English,No,Full-Time,Not Applicable
6514995e4cf3302e970d69dc,5c377642bc6444000133aae9,APPROVED,2023-09-27T21:06:47.066000Z,2023-09-27T21:23:00.168000Z,2023-09-28T17:02:54.016000Z,2023-09-27T21:23:01.045000Z,974.0,CE2K9TTL,2830,English,none just my native langauge,,,"No, I have no issues seeing colours","Health & Fitness, Sports, Music",63,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
651499630d95148e02a38187,60009ee6d7db7017e5bbadd1,APPROVED,2023-09-27T21:06:47.959000Z,2023-09-27T21:33:35.573000Z,2023-09-28T17:02:54.216000Z,2023-09-27T21:33:39.398000Z,1608.0,CE2K9TTL,997,English,none just my native langauge,,,"No, I have no issues seeing colours","Entrepreneurship, Music, Video Games",27,Male,Mixed,New Zealand,New Zealand,New Zealand,English,No,Full-Time,Not Applicable
651499799b66daf5371e5de5,6093e97c7eebc2de541eb6b5,APPROVED,2023-09-27T21:07:09.709000Z,2023-09-27T21:11:29.510000Z,2023-09-28T17:02:54.419000Z,2023-09-27T21:11:30.826000Z,260.0,CE2K9TTL,1021,English,none just my native langauge,,,"No, I have no issues seeing colours","Music, Health & Fitness, Sports",54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6514998674d773ce51f64862,5e6faa06b59a32573bcde7f1,APPROVED,2023-09-27T21:07:23.640000Z,2023-09-27T21:14:32.543000Z,2023-09-28T17:02:54.550000Z,2023-09-27T21:14:33.354000Z,429.0,CE2K9TTL,2587,English,native language + one other language,,,"No, I have no issues seeing colours","Video Games, Entrepreneurship, Science",55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
6514998990b3ba797198136e,5ee348695e8d840009e3aac4,APPROVED,2023-09-27T21:07:27.620000Z,2023-09-27T21:12:38.574000Z,2023-09-28T17:02:54.709000Z,2023-09-27T21:12:39.419000Z,311.0,CE2K9TTL,295,"English, Gaelic, Spanish",native language + two other languages,,,"No, I have no issues seeing colours","Travelling, Sports, Music",22,Male,White,Ireland,Ireland,Ireland,English,Yes,Unemployed (and job seeking),Not Applicable
